0,1,2,3,4,5,6,7,8,9,10
09/12/2022,"Dec 09, 2022",SYS,Systems Limited,485,487.5,480.4,485.18,485.59,"135,048",485.28
08/12/2022,"Dec 08, 2022",SYS,Systems Limited,491.5,492,485,485.28,487.24,"100,401",489.45
07/12/2022,"Dec 07, 2022",SYS,Systems Limited,485,492,484.95,489.45,488.32,"390,834",486
06/12/2022,"Dec 06, 2022",SYS,Systems Limited,482.5,489,481,486,485.35,"263,548",483.45
05/12/2022,"Dec 05, 2022",SYS,Systems Limited,498,498.88,482,483.45,489.76,"258,101",497.33
02/12/2022,"Dec 02, 2022",SYS,Systems Limited,501.01,505,494.01,497.33,497.96,"323,112",502.57
01/12/2022,"Dec 01, 2022",SYS,Systems Limited,500,507.9,499,502.57,503.79,"336,647",500.36
30/11/2022,"Nov 30, 2022",SYS,Systems Limited,502.97,504.2,496.51,500.36,500.55,"568,180",499.98
29/11/2022,"Nov 29, 2022",SYS,Systems Limited,486.89,501.25,486.89,499.98,498.54,"1,051,065",487.38
28/11/2022,"Nov 28, 2022",SYS,Systems Limited,482,491.8,481,487.38,487.15,"526,024",491.95
25/11/2022,"Nov 25, 2022",SYS,Systems Limited,490.11,495,487.11,491.95,495.64,"345,922",489.91
24/11/2022,"Nov 24, 2022",SYS,Systems Limited,500.97,501,487.03,489.91,495.64,"665,044",497.28
23/11/2022,"Nov 23, 2022",SYS,Systems Limited,485.55,499,483.99,497.28,494.06,"1,151,056",483.45
22/11/2022,"Nov 22, 2022",SYS,Systems Limited,472,488,471,483.45,481.44,"1,154,985",469.21
21/11/2022,"Nov 21, 2022",SYS,Systems Limited,458.78,471.99,457.9,469.21,466.5,"501,150",458.78
18/11/2022,"Nov 18, 2022",SYS,Systems Limited,452,462,452,458.78,459.31,"474,314",456.1
17/11/2022,"Nov 17, 2022",SYS,Systems Limited,455,463,450.25,456.1,458.77,"359,272",453.77
16/11/2022,"Nov 16, 2022",SYS,Systems Limited,451.99,454.99,448.5,453.77,453.52,"306,805",448.82
15/11/2022,"Nov 15, 2022",SYS,Systems Limited,450.95,458.51,447.98,448.82,453.14,"378,518",448.79
14/11/2022,"Nov 14, 2022",SYS,Systems Limited,453,453,446.51,448.79,449.35,"80,868",452.97
11/11/2022,"Nov 11, 2022",SYS,Systems Limited,453.9,454.96,449.02,452.97,452.26,"116,050",452.39
10/11/2022,"Nov 10, 2022",SYS,Systems Limited,448,455.5,448,452.39,453.66,"589,876",447.22
08/11/2022,"Nov 08, 2022",SYS,Systems Limited,450,451,446,447.22,448.23,"98,340",449.73
07/11/2022,"Nov 07, 2022",SYS,Systems Limited,453,454.6,448,449.73,451.51,"220,693",449.03
04/11/2022,"Nov 04, 2022",SYS,Systems Limited,449.99,451.9,445.5,449.03,449.28,"224,008",454
03/11/2022,"Nov 03, 2022",SYS,Systems Limited,453.48,457,451,454,454.56,"576,687",451.87
02/11/2022,"Nov 02, 2022",SYS,Systems Limited,453,453.5,447.61,451.87,450.57,"221,122",451.32
01/11/2022,"Nov 01, 2022",SYS,Systems Limited,444,453.49,444,451.32,450.07,"503,072",443.72
31/10/2022,"Oct 31, 2022",SYS,Systems Limited,439.98,444.66,436.6,443.72,442.88,"204,343",436.96
28/10/2022,"Oct 28, 2022",SYS,Systems Limited,436,445.96,430.49,436.96,438.81,"551,595",435.71
27/10/2022,"Oct 27, 2022",SYS,Systems Limited,435,439,429.1,435.71,433.23,"366,311",433.4
26/10/2022,"Oct 26, 2022",SYS,Systems Limited,428.9,441.4,427.1,433.4,434.63,"582,343",430.97
25/10/2022,"Oct 25, 2022",SYS,Systems Limited,433,433,428.01,430.97,430.71,"139,983",433.61
24/10/2022,"Oct 24, 2022",SYS,Systems Limited,436,438.5,430.13,433.61,435.33,"163,175",431.77
21/10/2022,"Oct 21, 2022",SYS,Systems Limited,431,434.7,422,431.77,429.32,"256,395",430.82
20/10/2022,"Oct 20, 2022",SYS,Systems Limited,441.25,446.8,428.98,430.82,433.11,"794,018",441.32
19/10/2022,"Oct 19, 2022",SYS,Systems Limited,443,444.84,436.1,441.32,441.47,"126,464",442.15
18/10/2022,"Oct 18, 2022",SYS,Systems Limited,444.44,453.6,441.01,442.15,446.69,"857,574",441.88
17/10/2022,"Oct 17, 2022",SYS,Systems Limited,435,445.49,428,441.88,441,"773,204",436.11
14/10/2022,"Oct 14, 2022",SYS,Systems Limited,445.14,446,435,436.11,440.79,"523,206",445.14
13/10/2022,"Oct 13, 2022",SYS,Systems Limited,425.6,449.4,425.6,445.14,439.98,"1,633,734",425.21
12/10/2022,"Oct 12, 2022",SYS,Systems Limited,422.5,433.9,420,425.21,428.71,"594,745",424.22
11/10/2022,"Oct 11, 2022",SYS,Systems Limited,423,428.4,415.5,424.22,422.3,"477,932",419.67
10/10/2022,"Oct 10, 2022",SYS,Systems Limited,418,430.98,418,419.67,424.26,"635,317",417.14
07/10/2022,"Oct 07, 2022",SYS,Systems Limited,415.01,440,413.1,417.14,426.95,"2,868,362",414.91
06/10/2022,"Oct 06, 2022",SYS,Systems Limited,390,415.05,389.99,414.91,407.36,"2,152,848",386.1
05/10/2022,"Oct 05, 2022",SYS,Systems Limited,384.02,388.6,382.5,386.1,385.61,"140,313",386.36
04/10/2022,"Oct 04, 2022",SYS,Systems Limited,381.26,387.5,381.26,386.36,385.35,"184,475",380.88
03/10/2022,"Oct 03, 2022",SYS,Systems Limited,378,385,376.1,380.88,380.77,"168,221",377.48
30/09/2022,"Sep 30, 2022",SYS,Systems Limited,371,379,371,377.48,376.7,"135,527",373.52
29/09/2022,"Sep 29, 2022",SYS,Systems Limited,379,379.5,370,373.52,373.93,"229,346",378.93
28/09/2022,"Sep 28, 2022",SYS,Systems Limited,386.79,387,376.76,378.93,381.92,"275,647",386.02
27/09/2022,"Sep 27, 2022",SYS,Systems Limited,387,389,384.02,386.02,386.12,"173,063",385.93
26/09/2022,"Sep 26, 2022",SYS,Systems Limited,380.21,386.5,380.21,385.93,385,"132,989",384
23/09/2022,"Sep 23, 2022",SYS,Systems Limited,388.9,390.9,381,384,385.45,"163,390",386.72
22/09/2022,"Sep 22, 2022",SYS,Systems Limited,382.98,389,375,386.72,381.88,"293,063",382.75
21/09/2022,"Sep 21, 2022",SYS,Systems Limited,388,388,381.31,382.75,383.96,"99,224",387.13
20/09/2022,"Sep 20, 2022",SYS,Systems Limited,392.39,392.39,384.01,387.13,387.89,"148,863",390.15
19/09/2022,"Sep 19, 2022",SYS,Systems Limited,391,394.89,390,390.15,390.73,"228,296",390.8
16/09/2022,"Sep 16, 2022",SYS,Systems Limited,393.5,400,389.62,390.8,393.52,"337,641",391.84
15/09/2022,"Sep 15, 2022",SYS,Systems Limited,392.9,397.35,387.9,391.84,394.53,"554,461",390.84
14/09/2022,"Sep 14, 2022",SYS,Systems Limited,388.75,394,387.14,390.84,391.41,"390,951",389.13
13/09/2022,"Sep 13, 2022",SYS,Systems Limited,393.1,395.5,388,389.13,391.08,"156,669",394.68
12/09/2022,"Sep 12, 2022",SYS,Systems Limited,394.9,399,393.51,394.68,396.07,"139,813",394.2
09/09/2022,"Sep 09, 2022",SYS,Systems Limited,395.89,397,392,394.2,394.79,"171,166",393.51
08/09/2022,"Sep 08, 2022",SYS,Systems Limited,394.51,396.5,391.98,393.51,393.35,"104,191",393.91
07/09/2022,"Sep 07, 2022",SYS,Systems Limited,397,399,393,393.91,396.1,"92,284",396.47
06/09/2022,"Sep 06, 2022",SYS,Systems Limited,393.89,398.2,388.88,396.47,393.45,"245,854",392.11
05/09/2022,"Sep 05, 2022",SYS,Systems Limited,401.5,402.99,391.12,392.11,396.08,"359,030",401.16
02/09/2022,"Sep 02, 2022",SYS,Systems Limited,401.93,406.5,400.15,401.16,402.97,"473,641",402.02
01/09/2022,"Sep 01, 2022",SYS,Systems Limited,399.17,408.8,398,402.02,403.48,"1,441,558",397.71
31/08/2022,"Aug 31, 2022",SYS,Systems Limited,392.05,403,391,397.71,398.08,"977,122",394.15
30/08/2022,"Aug 30, 2022",SYS,Systems Limited,400,401,391,394.15,395.65,"971,956",390.43
29/08/2022,"Aug 29, 2022",SYS,Systems Limited,382.25,394.78,372,390.43,384.17,"846,475",383.38
26/08/2022,"Aug 26, 2022",SYS,Systems Limited,389,397.9,382.3,383.38,388.85,"975,580",389.07
25/08/2022,"Aug 25, 2022",SYS,Systems Limited,391.99,393.55,388,389.07,390.32,"560,428",391.12
24/08/2022,"Aug 24, 2022",SYS,Systems Limited,388,397.5,382.1,391.12,392.39,"1,295,827",380.18
23/08/2022,"Aug 23, 2022",SYS,Systems Limited,377,381.25,372.5,380.18,379.23,"701,588",370.56
22/08/2022,"Aug 22, 2022",SYS,Systems Limited,370.05,374.8,368,370.56,370.53,"198,859",375.06
19/08/2022,"Aug 19, 2022",SYS,Systems Limited,372,377.9,368.6,375.06,372.93,"229,640",371.79
18/08/2022,"Aug 18, 2022",SYS,Systems Limited,386,387.9,370,371.79,377.67,"589,817",382.82
17/08/2022,"Aug 17, 2022",SYS,Systems Limited,359,388.54,359,382.82,379.87,"784,230",361.44
16/08/2022,"Aug 16, 2022",SYS,Systems Limited,366.1,368,361,361.44,360.65,"228,465",365.69
15/08/2022,"Aug 15, 2022",SYS,Systems Limited,364,368,360,365.69,360.65,"562,902",360.66
12/08/2022,"Aug 12, 2022",SYS,Systems Limited,359.7,364,356.5,360.66,360.65,"107,832",358.45
11/08/2022,"Aug 11, 2022",SYS,Systems Limited,366.4,366.4,358,358.45,361.71,"454,164",364.12
10/08/2022,"Aug 10, 2022",SYS,Systems Limited,360,368.2,360,364.12,364.32,"541,781",359.94
05/08/2022,"Aug 05, 2022",SYS,Systems Limited,360,361.01,351,359.94,358.99,"192,701",359.78
04/08/2022,"Aug 04, 2022",SYS,Systems Limited,364.99,364.99,358.5,359.78,360.87,"221,746",361.66
03/08/2022,"Aug 03, 2022",SYS,Systems Limited,357.2,363.99,357.2,361.66,361.59,"441,099",356.92
02/08/2022,"Aug 02, 2022",SYS,Systems Limited,351,360.5,351,356.92,356.89,"248,289",354.72
01/08/2022,"Aug 01, 2022",SYS,Systems Limited,347.64,360.4,347.64,354.72,356.49,"516,580",347.64
29/07/2022,"Jul 29, 2022",SYS,Systems Limited,350,353.99,344.02,347.64,350.34,"417,938",349.38
28/07/2022,"Jul 28, 2022",SYS,Systems Limited,342,365.5,342,349.38,356.78,"899,110",341.73
27/07/2022,"Jul 27, 2022",SYS,Systems Limited,336.02,343.48,335,341.73,338.69,"155,968",335.98
26/07/2022,"Jul 26, 2022",SYS,Systems Limited,337.72,341.97,335,335.98,337.78,"155,649",335.55
25/07/2022,"Jul 25, 2022",SYS,Systems Limited,340.9,340.99,333,335.55,335.49,"133,680",340.99
22/07/2022,"Jul 22, 2022",SYS,Systems Limited,339.99,344,330.54,340.99,336.49,"357,237",331.87
21/07/2022,"Jul 21, 2022",SYS,Systems Limited,340.95,341.45,330.04,331.87,334.31,"322,693",338.19
20/07/2022,"Jul 20, 2022",SYS,Systems Limited,339,340,335,338.19,337.53,"155,069",338.93
19/07/2022,"Jul 19, 2022",SYS,Systems Limited,341,346.5,337.28,338.93,341.32,"264,511",340.66
18/07/2022,"Jul 18, 2022",SYS,Systems Limited,342.99,344.4,338,340.66,340.97,"256,219",348.01
15/07/2022,"Jul 15, 2022",SYS,Systems Limited,350,356.9,346.6,348.01,351.29,"477,914",346.38
14/07/2022,"Jul 14, 2022",SYS,Systems Limited,338,349.95,338,346.38,346.37,"525,122",337.54
13/07/2022,"Jul 13, 2022",SYS,Systems Limited,331.16,339.9,329.25,337.54,334.77,"161,663",331.16
07/07/2022,"Jul 07, 2022",SYS,Systems Limited,332.09,333.88,329.99,331.16,331.4,"142,154",331.58
06/07/2022,"Jul 06, 2022",SYS,Systems Limited,332.5,333.9,329.2,331.58,331.11,"83,718",330.61
05/07/2022,"Jul 05, 2022",SYS,Systems Limited,330.99,334,329.99,330.61,331.77,"97,572",328.87
04/07/2022,"Jul 04, 2022",SYS,Systems Limited,328.1,332.7,328.1,328.87,330.23,"137,461",328.49
01/07/2022,"Jul 01, 2022",SYS,Systems Limited,330.99,338.99,323.5,328.49,331.47,"565,284",329.86
30/06/2022,"Jun 30, 2022",SYS,Systems Limited,324.8,332.9,322.5,329.86,329.41,"620,580",324.73
29/06/2022,"Jun 29, 2022",SYS,Systems Limited,336.01,337.7,320.51,324.73,328.89,"498,120",335.58
28/06/2022,"Jun 28, 2022",SYS,Systems Limited,338.25,342.49,334.5,335.58,338.93,"240,693",338.51
27/06/2022,"Jun 27, 2022",SYS,Systems Limited,331,339.95,330.85,338.51,336.41,"279,273",326.39
24/06/2022,"Jun 24, 2022",SYS,Systems Limited,339.55,343,315.5,326.39,328.44,"986,800",339.52
23/06/2022,"Jun 23, 2022",SYS,Systems Limited,338,344.2,334.56,339.52,339.01,"430,097",334.92
22/06/2022,"Jun 22, 2022",SYS,Systems Limited,337.99,343.95,333.8,334.92,336.79,"356,590",337.72
21/06/2022,"Jun 21, 2022",SYS,Systems Limited,322.16,340.9,322.01,337.72,331.83,"689,983",322.13
20/06/2022,"Jun 20, 2022",SYS,Systems Limited,333.6,333.7,322,322.13,324.85,"170,762",329.75
17/06/2022,"Jun 17, 2022",SYS,Systems Limited,322,332.19,322,329.75,327.96,"406,616",322.35
16/06/2022,"Jun 16, 2022",SYS,Systems Limited,322,326.2,321.5,322.35,323,"76,446",323.53
15/06/2022,"Jun 15, 2022",SYS,Systems Limited,323,326,322,323.53,324.38,"76,999",321.38
14/06/2022,"Jun 14, 2022",SYS,Systems Limited,320,323.49,317.5,321.38,320.73,"176,498",319.15
13/06/2022,"Jun 13, 2022",SYS,Systems Limited,334.5,334.5,314,319.15,324.95,"214,085",332.95
10/06/2022,"Jun 10, 2022",SYS,Systems Limited,330.9,335.1,326.61,332.95,331.73,"182,589",327.45
09/06/2022,"Jun 09, 2022",SYS,Systems Limited,321,334,321,327.45,327.87,"359,223",321.28
08/06/2022,"Jun 08, 2022",SYS,Systems Limited,321.8,323.3,310.51,321.28,317.67,"416,068",321.77
07/06/2022,"Jun 07, 2022",SYS,Systems Limited,326.99,328.59,321.01,321.77,324.94,"155,168",322.55
06/06/2022,"Jun 06, 2022",SYS,Systems Limited,318,327,316.41,322.55,322.14,"142,591",321.37
03/06/2022,"Jun 03, 2022",SYS,Systems Limited,332.99,332.99,313,321.37,320.57,"238,860",329.88
02/06/2022,"Jun 02, 2022",SYS,Systems Limited,333.03,335.99,325,329.88,329.05,"163,977",334.77
01/06/2022,"Jun 01, 2022",SYS,Systems Limited,340.54,342.55,334,334.77,336.75,"114,749",340.54
31/05/2022,"May 31, 2022",SYS,Systems Limited,339,343.99,337.03,340.54,339.66,"290,431",334.21
30/05/2022,"May 30, 2022",SYS,Systems Limited,327,340.72,327,334.21,335.7,"358,905",328.92
27/05/2022,"May 27, 2022",SYS,Systems Limited,344.99,348.51,328,328.92,340.69,"952,772",324.2
26/05/2022,"May 26, 2022",SYS,Systems Limited,302,324.2,300.01,324.2,315.74,"811,886",301.59
25/05/2022,"May 25, 2022",SYS,Systems Limited,296.1,313.9,281,301.59,296.77,"1,621,976",299.01
24/05/2022,"May 24, 2022",SYS,Systems Limited,312,321.87,297.99,299.01,304.03,"1,789,949",321.87
23/05/2022,"May 23, 2022",SYS,Systems Limited,326,330,320.55,321.87,324.74,"139,001",335.38
20/05/2022,"May 20, 2022",SYS,Systems Limited,332,337,332,335.38,334.89,"367,505",331.88
19/05/2022,"May 19, 2022",SYS,Systems Limited,330,338.9,328,331.88,334.11,"1,002,228",332.31
18/05/2022,"May 18, 2022",SYS,Systems Limited,331.9,334,324.06,332.31,331.91,"1,021,169",328.05
17/05/2022,"May 17, 2022",SYS,Systems Limited,325,330.99,322.13,328.05,328.02,"330,334",325.38
16/05/2022,"May 16, 2022",SYS,Systems Limited,330.12,336,321.2,325.38,329.31,"169,251",342.67
13/05/2022,"May 13, 2022",SYS,Systems Limited,337,346,331.1,342.67,341.18,"314,661",337.07
12/05/2022,"May 12, 2022",SYS,Systems Limited,331.01,339.9,321.33,337.07,330.6,"230,475",334.94
11/05/2022,"May 11, 2022",SYS,Systems Limited,344.49,345,320.5,334.94,334.42,"516,537",341.2
10/05/2022,"May 10, 2022",SYS,Systems Limited,347,350,339.25,341.2,344.51,"326,352",345.46
09/05/2022,"May 09, 2022",SYS,Systems Limited,369.99,369.99,344,345.46,350.32,"844,360",371.84
06/05/2022,"May 06, 2022",SYS,Systems Limited,387,387,370,371.84,375.05,"260,105",387.49
28/04/2022,"Apr 28, 2022",SYS,Systems Limited,393.77,396.99,378.01,387.49,385.13,"358,460",393.49
27/04/2022,"Apr 27, 2022",SYS,Systems Limited,401.15,404,387,393.49,392.33,"202,810",403.94
26/04/2022,"Apr 26, 2022",SYS,Systems Limited,406.99,408,402.1,403.94,405.72,"352,396",405.93
25/04/2022,"Apr 25, 2022",SYS,Systems Limited,395,407,392.02,405.93,404.6,"453,184",392.01
22/04/2022,"Apr 22, 2022",SYS,Systems Limited,388.05,394.5,386,392.01,391.73,"136,856",388.05
21/04/2022,"Apr 21, 2022",SYS,Systems Limited,392.01,394,385,388.05,387.53,"118,497",393.18
20/04/2022,"Apr 20, 2022",SYS,Systems Limited,399.9,400,390.01,393.18,396.15,"99,930",398.14
19/04/2022,"Apr 19, 2022",SYS,Systems Limited,402,402.9,393.51,398.14,398.71,"149,133",401.16
18/04/2022,"Apr 18, 2022",SYS,Systems Limited,408.2,410.35,399.11,401.16,410.17,"271,650",408.14
15/04/2022,"Apr 15, 2022",SYS,Systems Limited,413,414.03,407,408.14,410.17,"176,127",411.38
14/04/2022,"Apr 14, 2022",SYS,Systems Limited,411,412.2,408.5,411.38,410.47,"113,277",410.2
13/04/2022,"Apr 13, 2022",SYS,Systems Limited,412.72,414,405.21,410.2,409.91,"248,357",412.71
12/04/2022,"Apr 12, 2022",SYS,Systems Limited,415,415,405,412.71,411.16,"268,638",412.79
11/04/2022,"Apr 11, 2022",SYS,Systems Limited,402.1,417.6,402.1,412.79,411.7,"1,552,134",388.47
08/04/2022,"Apr 08, 2022",SYS,Systems Limited,383.1,392.99,382,388.47,388.97,"278,285",384.74
07/04/2022,"Apr 07, 2022",SYS,Systems Limited,384,385,379.5,384.74,383.89,"857,934",380.7
06/04/2022,"Apr 06, 2022",SYS,Systems Limited,375,383,374.2,380.7,379.03,"148,557",374.71
05/04/2022,"Apr 05, 2022",SYS,Systems Limited,375.99,384,371.05,374.71,378.08,"241,366",374.06
04/04/2022,"Apr 04, 2022",SYS,Systems Limited,370,378.97,363.11,374.06,372.55,"195,758",382.03
01/04/2022,"Apr 01, 2022",SYS,Systems Limited,378.9,394,378.1,382.03,386.87,"538,206",378.87
31/03/2022,"Mar 31, 2022",SYS,Systems Limited,380,380,356.36,378.87,376.78,"575,240",356.36
30/03/2022,"Mar 30, 2022",SYS,Systems Limited,714.01,720.99,705.05,717.72,715.06,"296,311",713.85
29/03/2022,"Mar 29, 2022",SYS,Systems Limited,709,718.18,707,713.85,714.75,"290,249",704.27
28/03/2022,"Mar 28, 2022",SYS,Systems Limited,706,708,697,704.27,701.07,"281,802",706.01
25/03/2022,"Mar 25, 2022",SYS,Systems Limited,717.12,717.12,704,706.01,709.23,"224,062",714.37
24/03/2022,"Mar 24, 2022",SYS,Systems Limited,715,720,695.16,714.37,706.71,"352,542",718.06
22/03/2022,"Mar 22, 2022",SYS,Systems Limited,725.05,730,715,718.06,721.81,"163,929",724.75
21/03/2022,"Mar 21, 2022",SYS,Systems Limited,729.89,737,721.5,724.75,727.21,"128,749",726.43
18/03/2022,"Mar 18, 2022",SYS,Systems Limited,760,760,720.01,726.43,739.46,"619,879",763.98
17/03/2022,"Mar 17, 2022",SYS,Systems Limited,761.26,779.45,761.26,763.98,770.22,"133,561",761.16
16/03/2022,"Mar 16, 2022",SYS,Systems Limited,725,765,725,761.16,752.71,"394,273",723.28
15/03/2022,"Mar 15, 2022",SYS,Systems Limited,717,725.18,715.1,723.28,720.41,"140,232",713
14/03/2022,"Mar 14, 2022",SYS,Systems Limited,714,733.33,702,713,718.27,"359,869",713.03
11/03/2022,"Mar 11, 2022",SYS,Systems Limited,725.5,725.56,705.56,713.03,719.35,"1,403,147",674.94
10/03/2022,"Mar 10, 2022",SYS,Systems Limited,650,680.41,640.1,674.94,665.94,"459,817",632.94
09/03/2022,"Mar 09, 2022",SYS,Systems Limited,625,636,605,632.94,626.63,"84,376",609.42
08/03/2022,"Mar 08, 2022",SYS,Systems Limited,606,639,600.52,609.42,605.41,"276,569",610.84
07/03/2022,"Mar 07, 2022",SYS,Systems Limited,632,632,608.08,610.84,618.02,"128,524",639.87
04/03/2022,"Mar 04, 2022",SYS,Systems Limited,624.77,643.99,624.77,639.87,638.53,"137,098",624.77
03/03/2022,"Mar 03, 2022",SYS,Systems Limited,635,635,623.23,624.77,628.56,"33,893",634.31
02/03/2022,"Mar 02, 2022",SYS,Systems Limited,651,651,630,634.31,637.67,"227,005",652.31
01/03/2022,"Mar 01, 2022",SYS,Systems Limited,670,670,644.44,652.31,653.77,"280,679",645.98
28/02/2022,"Feb 28, 2022",SYS,Systems Limited,638,646,611.02,645.98,638.08,"69,747",638.88
25/02/2022,"Feb 25, 2022",SYS,Systems Limited,630.01,665,629.97,638.88,644.9,"83,955",640.49
24/02/2022,"Feb 24, 2022",SYS,Systems Limited,655.01,657.25,637,640.49,650.33,"289,439",679.84
23/02/2022,"Feb 23, 2022",SYS,Systems Limited,676,683.8,676,679.84,679.61,"74,231",676.03
22/02/2022,"Feb 22, 2022",SYS,Systems Limited,687.01,687.01,665.99,676.03,674.23,"160,008",689.85
21/02/2022,"Feb 21, 2022",SYS,Systems Limited,692,694.5,688,689.85,690,"8,831",693.19
18/02/2022,"Feb 18, 2022",SYS,Systems Limited,686,695,686,693.19,690.38,"84,855",685.93
17/02/2022,"Feb 17, 2022",SYS,Systems Limited,681,689,681,685.93,685.94,"250,797",688.25
16/02/2022,"Feb 16, 2022",SYS,Systems Limited,695,695,685,688.25,689.85,"78,774",689.95
15/02/2022,"Feb 15, 2022",SYS,Systems Limited,693.56,698,685.05,689.95,690.7,"103,705",693.55
14/02/2022,"Feb 14, 2022",SYS,Systems Limited,718.99,718.99,685,693.55,697.69,"83,127",710.5
11/02/2022,"Feb 11, 2022",SYS,Systems Limited,708,725,700,710.5,710.77,"625,034",705.09
10/02/2022,"Feb 10, 2022",SYS,Systems Limited,717.98,717.98,703.5,705.09,709.53,"275,290",716.28
09/02/2022,"Feb 09, 2022",SYS,Systems Limited,724.99,724.99,715,716.28,730.09,"200,973",722.98
08/02/2022,"Feb 08, 2022",SYS,Systems Limited,734,734,720,722.98,730.09,"23,063",729.5
07/02/2022,"Feb 07, 2022",SYS,Systems Limited,733,733,727,729.5,730.09,"13,214",727.13
04/02/2022,"Feb 04, 2022",SYS,Systems Limited,744.98,744.98,720,727.13,730.09,"169,782",738.08
03/02/2022,"Feb 03, 2022",SYS,Systems Limited,736.88,745,736,738.08,739.87,"65,818",734.97
02/02/2022,"Feb 02, 2022",SYS,Systems Limited,739.99,739.99,732,734.97,735.36,"177,131",734.05
01/02/2022,"Feb 01, 2022",SYS,Systems Limited,735,742.98,732.43,734.05,735.75,"51,391",737.14
31/01/2022,"Jan 31, 2022",SYS,Systems Limited,739,743,733,737.14,0,"45,201",735.84
28/01/2022,"Jan 28, 2022",SYS,Systems Limited,745,745,735,735.84,738.66,"49,697",743.95
27/01/2022,"Jan 27, 2022",SYS,Systems Limited,749.3,749.3,742.5,743.95,744.73,"52,698",744
26/01/2022,"Jan 26, 2022",SYS,Systems Limited,754.99,754.99,739.39,744,744.47,"172,545",750.26
25/01/2022,"Jan 25, 2022",SYS,Systems Limited,775.75,775.75,746.5,750.26,757.36,"720,379",770.86
24/01/2022,"Jan 24, 2022",SYS,Systems Limited,780,795,765.01,770.86,775.06,"58,150",779.6
21/01/2022,"Jan 21, 2022",SYS,Systems Limited,770.05,785,770.05,779.6,779.38,"42,994",770.27
20/01/2022,"Jan 20, 2022",SYS,Systems Limited,770,774.5,759.97,770.27,768.95,"204,793",774.76
19/01/2022,"Jan 19, 2022",SYS,Systems Limited,775,780,769,774.76,772.68,"436,285",775.13
18/01/2022,"Jan 18, 2022",SYS,Systems Limited,778.5,783.99,772,775.13,775.44,"171,329",780.05
17/01/2022,"Jan 17, 2022",SYS,Systems Limited,779.9,783,770,780.05,773.12,"120,017",779.97
14/01/2022,"Jan 14, 2022",SYS,Systems Limited,786.99,784,775,779.97,781.67,"54,115",777.13
13/01/2022,"Jan 13, 2022",SYS,Systems Limited,784,786,776,777.13,781.22,"47,618",783.28
12/01/2022,"Jan 12, 2022",SYS,Systems Limited,787,793,775.18,783.28,783.08,"107,168",785.77
11/01/2022,"Jan 11, 2022",SYS,Systems Limited,809.5,809.5,780.05,785.77,788.79,"139,655",809.78
10/01/2022,"Jan 10, 2022",SYS,Systems Limited,804.5,816,800,809.78,807.98,"72,278",806.55
07/01/2022,"Jan 07, 2022",SYS,Systems Limited,787,815,785,806.55,803.91,"143,992",786.71
06/01/2022,"Jan 06, 2022",SYS,Systems Limited,780,797,772.9,786.71,785.14,"41,296",788.97
05/01/2022,"Jan 05, 2022",SYS,Systems Limited,798,798,785,788.97,789.8,"12,118",796.41
04/01/2022,"Jan 04, 2022",SYS,Systems Limited,778,798,776.54,796.41,788.9,"133,932",776.54
03/01/2022,"Jan 03, 2022",SYS,Systems Limited,754,781,754,776.54,774.44,"66,997",759.84
31/12/2021,"Dec 31, 2021",SYS,Systems Limited,767,767,754.01,759.84,759.49,"236,470",767.28
30/12/2021,"Dec 30, 2021",SYS,Systems Limited,750,774,745,767.28,758.75,"143,406",750.79
29/12/2021,"Dec 29, 2021",SYS,Systems Limited,753,763.5,748.12,750.79,751.8,"107,785",763.17
28/12/2021,"Dec 28, 2021",SYS,Systems Limited,768,768,756,763.17,763.28,"11,604",765.55
27/12/2021,"Dec 27, 2021",SYS,Systems Limited,751,769,749,765.55,761.05,"10,888",761.03
24/12/2021,"Dec 24, 2021",SYS,Systems Limited,747,768,747,761.03,755.26,"31,322",753.5
23/12/2021,"Dec 23, 2021",SYS,Systems Limited,747,763.5,747,753.5,755.98,"23,627",759.83
22/12/2021,"Dec 22, 2021",SYS,Systems Limited,760,770,743,759.83,755.02,"74,737",761.46
21/12/2021,"Dec 21, 2021",SYS,Systems Limited,762,772.89,758,761.46,768.19,"53,772",768.75
20/12/2021,"Dec 20, 2021",SYS,Systems Limited,781,781,760,768.75,771.13,"110,390",775.41
17/12/2021,"Dec 17, 2021",SYS,Systems Limited,745,798.99,740,775.41,771.13,"72,418",751.47
16/12/2021,"Dec 16, 2021",SYS,Systems Limited,760,768.99,741.01,751.47,756.94,"54,474",770.22
15/12/2021,"Dec 15, 2021",SYS,Systems Limited,746.99,773.75,742,770.22,763.68,"142,959",724.57
14/12/2021,"Dec 14, 2021",SYS,Systems Limited,722,730.51,709,724.57,723.88,"78,692",723.4
13/12/2021,"Dec 13, 2021",SYS,Systems Limited,755.95,755.95,715,723.4,735.03,"26,321",753.95
10/12/2021,"Dec 10, 2021",SYS,Systems Limited,760,778,752,753.95,758.07,"76,355",773.92
09/12/2021,"Dec 09, 2021",SYS,Systems Limited,765,785,755,773.92,767.97,"101,448",779.42
08/12/2021,"Dec 08, 2021",SYS,Systems Limited,778,798.99,752,779.42,771.83,"75,083",765.84
07/12/2021,"Dec 07, 2021",SYS,Systems Limited,752,778.99,752,765.84,767.07,"118,233",752.66
06/12/2021,"Dec 06, 2021",SYS,Systems Limited,727.4,759.9,712,752.66,742.67,"144,075",729.5
